JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer_Code,Comment_Code(s),Comp_Star_1,Comp_Star_2,Charts,Comments,Transfomed,Airmass,Validation_Flag,Cmag,Kmag,HJD,Star_Name,Observer_Affiliation,Measurement_Method,Grouping_Method,ADS_Reference,Digitizer,Credit
2459720.424566,15.149,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.048,16.110,,TCP J14225968+4122545,VVS,STD,,,,
2459720.42464,15.270,0.020,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.023,Z,,14.953,,XM116HT,MCSE,STD,,,,
2459720.424867,15.156,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.052,16.115,,TCP J14225968+4122545,VVS,STD,,,,
2459720.425388,15.145,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.065,16.095,,TCP J14225968+4122545,VVS,STD,,,,
2459720.42540,15.181,0.017,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.024,Z,,14.909,,XM116HT,MCSE,STD,,,,
2459720.425642,15.152,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.056,16.078,,TCP J14225968+4122545,VVS,STD,,,,
2459720.425897,15.201,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.021,16.103,,TCP J14225968+4122545,VVS,STD,,,,
2459720.426152,15.166,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.074,16.138,,TCP J14225968+4122545,VVS,STD,,,,
2459720.42616,15.234,0.022,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.025,Z,,14.928,,XM116HT,MCSE,STD,,,,
2459720.426696,15.147,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.057,16.114,,TCP J14225968+4122545,VVS,STD,,,,
2459720.42691,15.286,0.021,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.025,Z,,14.960,,XM116HT,MCSE,STD,,,,
2459720.427471,15.166,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.057,16.077,,TCP J14225968+4122545,VVS,STD,,,,
2459720.42767,15.270,0.022,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.026,Z,,14.989,,XM116HT,MCSE,STD,,,,
2459720.427737,15.199,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.048,16.145,,TCP J14225968+4122545,VVS,STD,,,,
2459720.428339,15.196,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.046,16.114,,TCP J14225968+4122545,VVS,STD,,,,
2459720.42843,15.330,0.022,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.027,Z,,14.942,,XM116HT,MCSE,STD,,,,
2459720.428848,15.246,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,14.998,16.115,,TCP J14225968+4122545,VVS,STD,,,,
2459720.429103,15.185,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.059,16.099,,TCP J14225968+4122545,VVS,STD,,,,
2459720.42919,15.225,0.021,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.027,Z,,14.947,,XM116HT,MCSE,STD,,,,
2459720.429369,15.183,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.054,16.143,,TCP J14225968+4122545,VVS,STD,,,,
2459720.429693,15.226,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.035,16.102,,TCP J14225968+4122545,VVS,STD,,,,
2459720.429948,15.272,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.038,16.126,,TCP J14225968+4122545,VVS,STD,,,,
2459720.42995,15.271,0.020,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.028,Z,,14.953,,XM116HT,MCSE,STD,,,,
2459720.430203,15.241,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.048,16.123,,TCP J14225968+4122545,VVS,STD,,,,
2459720.430480,15.263,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.029,16.107,,TCP J14225968+4122545,VVS,STD,,,,
2459720.43070,15.295,0.018,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.029,Z,,14.957,,XM116HT,MCSE,STD,,,,
2459720.431001,15.250,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.024,16.165,,TCP J14225968+4122545,VVS,STD,,,,
2459720.431302,15.199,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.072,16.123,,TCP J14225968+4122545,VVS,STD,,,,
2459720.43146,15.292,0.022,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.030,Z,,14.918,,XM116HT,MCSE,STD,,,,
2459720.431557,15.209,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.058,16.132,,TCP J14225968+4122545,VVS,STD,,,,
2459720.432089,15.199,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,15.056,16.136,,TCP J14225968+4122545,VVS,STD,,,,
2459720.43222,15.288,0.028,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.030,Z,,14.913,,XM116HT,MCSE,STD,,,,
2459720.432598,15.236,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,15.039,16.167,,TCP J14225968+4122545,VVS,STD,,,,
2459720.43298,15.257,0.019,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.031,Z,,14.942,,XM116HT,MCSE,STD,,,,
2459720.433212,15.196,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,15.062,16.137,,TCP J14225968+4122545,VVS,STD,,,,
2459720.433478,15.192,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,15.070,16.155,,TCP J14225968+4122545,VVS,STD,,,,
2459720.43373,15.255,0.023,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.032,Z,,14.943,,XM116HT,MCSE,STD,,,,
2459720.433848,15.206,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,15.032,16.140,,TCP J14225968+4122545,VVS,STD,,,,
2459720.434138,15.179,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,15.069,16.141,,TCP J14225968+4122545,VVS,STD,,,,
2459720.434427,15.198,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,15.061,16.191,,TCP J14225968+4122545,VVS,STD,,,,
2459720.43449,15.231,0.022,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.033,Z,,14.975,,XM116HT,MCSE,STD,,,,
2459720.435052,15.238,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,15.034,16.152,,TCP J14225968+4122545,VVS,STD,,,,
2459720.43525,15.275,0.019,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.034,Z,,14.917,,XM116HT,MCSE,STD,,,,
2459720.435330,15.208,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,15.054,16.175,,TCP J14225968+4122545,VVS,STD,,,,
2459720.435631,15.222,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,15.086,16.138,,TCP J14225968+4122545,VVS,STD,,,,
2459720.435920,15.249,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,15.045,16.133,,TCP J14225968+4122545,VVS,STD,,,,
2459720.43601,15.236,0.018,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.034,Z,,14.948,,XM116HT,MCSE,STD,,,,
2459720.436198,15.188,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,15.089,16.156,,TCP J14225968+4122545,VVS,STD,,,,
2459720.43677,15.234,0.021,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.035,Z,,14.972,,XM116HT,MCSE,STD,,,,
2459720.437101,15.178,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.016,Z,15.082,16.127,,TCP J14225968+4122545,VVS,STD,,,,
2459720.437390,15.219,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.016,Z,15.064,16.128,,TCP J14225968+4122545,VVS,STD,,,,
2459720.43752,15.324,0.028,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.036,Z,,14.954,,XM116HT,MCSE,STD,,,,
2459720.437679,15.186,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.016,Z,15.054,16.112,,TCP J14225968+4122545,VVS,STD,,,,
2459720.437969,15.178,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.016,Z,15.098,16.158,,TCP J14225968+4122545,VVS,STD,,,,
2459720.43828,15.199,0.021,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.037,Z,,14.936,,XM116HT,MCSE,STD,,,,
2459720.438339,15.197,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.016,Z,15.057,16.158,,TCP J14225968+4122545,VVS,STD,,,,
2459720.438918,15.176,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.016,Z,15.052,16.129,,TCP J14225968+4122545,VVS,STD,,,,
2459720.43904,15.263,0.018,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.038,Z,,14.961,,XM116HT,MCSE,STD,,,,
2459720.439207,15.226,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.016,Z,15.069,16.114,,TCP J14225968+4122545,VVS,STD,,,,
2459720.439497,15.245,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.016,Z,15.019,16.144,,TCP J14225968+4122545,VVS,STD,,,,
2459720.439797,15.195,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.016,Z,15.049,16.169,,TCP J14225968+4122545,VVS,STD,,,,
2459720.43980,15.190,0.026,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.039,Z,,14.945,,XM116HT,MCSE,STD,,,,
2459720.440122,15.203,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.016,Z,15.071,16.140,,TCP J14225968+4122545,VVS,STD,,,,
2459720.44056,15.222,0.024,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.040,Z,,14.891,,XM116HT,MCSE,STD,,,,
2459720.440700,15.197,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.017,Z,15.062,16.135,,TCP J14225968+4122545,VVS,STD,,,,
2459720.440978,15.180,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.017,Z,15.053,16.110,,TCP J14225968+4122545,VVS,STD,,,,
2459720.441267,15.208,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.017,Z,15.041,16.105,,TCP J14225968+4122545,VVS,STD,,,,
2459720.44131,15.288,0.021,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.041,Z,,14.909,,XM116HT,MCSE,STD,,,,
2459720.441557,15.222,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.017,Z,15.036,16.178,,TCP J14225968+4122545,VVS,STD,,,,
2459720.44207,15.249,0.026,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.042,Z,,14.903,,XM116HT,MCSE,STD,,,,
2459720.442193,15.187,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.017,Z,15.059,16.118,,TCP J14225968+4122545,VVS,STD,,,,
2459720.442483,15.223,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.017,Z,15.055,16.122,,TCP J14225968+4122545,VVS,STD,,,,
2459720.44283,15.289,0.021,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.043,Z,,14.930,,XM116HT,MCSE,STD,,,,
2459720.443061,15.227,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.018,Z,15.061,16.126,,TCP J14225968+4122545,VVS,STD,,,,
2459720.44359,15.311,0.024,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.044,Z,,14.935,,XM116HT,MCSE,STD,,,,
2459720.443698,15.220,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.018,Z,15.030,16.111,,TCP J14225968+4122545,VVS,STD,,,,
2459720.444288,15.161,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.018,Z,15.057,16.093,,TCP J14225968+4122545,VVS,STD,,,,
2459720.44434,15.284,0.018,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.044,Z,,14.930,,XM116HT,MCSE,STD,,,,
2459720.444578,15.211,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.018,Z,15.032,16.137,,TCP J14225968+4122545,VVS,STD,,,,
2459720.444867,15.187,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.018,Z,15.042,16.123,,TCP J14225968+4122545,VVS,STD,,,,
2459720.44510,15.201,0.018,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.045,Z,,14.932,,XM116HT,MCSE,STD,,,,
2459720.445156,15.121,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.018,Z,15.064,16.126,,TCP J14225968+4122545,VVS,STD,,,,
2459720.445492,15.119,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.019,Z,15.057,16.117,,TCP J14225968+4122545,VVS,STD,,,,
2459720.445770,15.165,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.019,Z,15.058,16.108,,TCP J14225968+4122545,VVS,STD,,,,
2459720.44586,15.227,0.020,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.047,Z,,14.966,,XM116HT,MCSE,STD,,,,
2459720.446360,15.132,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.019,Z,15.049,16.104,,TCP J14225968+4122545,VVS,STD,,,,
2459720.44662,15.225,0.018,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.048,Z,,14.937,,XM116HT,MCSE,STD,,,,
2459720.44738,15.295,0.021,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.049,Z,,14.939,,XM116HT,MCSE,STD,,,,
2459720.447552,15.130,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.019,Z,15.087,16.115,,TCP J14225968+4122545,VVS,STD,,,,
2459720.447830,15.135,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.020,Z,15.071,16.089,,TCP J14225968+4122545,VVS,STD,,,,
2459720.44813,15.230,0.022,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.050,Z,,14.883,,XM116HT,MCSE,STD,,,,
2459720.448131,15.141,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.020,Z,15.061,16.101,,TCP J14225968+4122545,VVS,STD,,,,
2459720.448698,15.136,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.020,Z,15.069,16.136,,TCP J14225968+4122545,VVS,STD,,,,
2459720.44889,15.277,0.024,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.051,Z,,14.920,,XM116HT,MCSE,STD,,,,
2459720.449439,15.160,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.020,Z,15.064,16.119,,TCP J14225968+4122545,VVS,STD,,,,
2459720.44965,15.227,0.020,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.052,Z,,14.896,,XM116HT,MCSE,STD,,,,
2459720.449728,15.156,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.021,Z,15.049,16.126,,TCP J14225968+4122545,VVS,STD,,,,
2459720.450006,15.172,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.021,Z,15.041,16.110,,TCP J14225968+4122545,VVS,STD,,,,
2459720.450295,15.182,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.021,Z,15.044,16.106,,TCP J14225968+4122545,VVS,STD,,,,
2459720.45041,15.232,0.030,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.053,Z,,14.972,,XM116HT,MCSE,STD,,,,
2459720.450584,15.154,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.021,Z,15.071,16.143,,TCP J14225968+4122545,VVS,STD,,,,
2459720.450920,15.155,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.021,Z,15.036,16.097,,TCP J14225968+4122545,VVS,STD,,,,
2459720.45117,15.212,0.019,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.054,Z,,14.924,,XM116HT,MCSE,STD,,,,
2459720.451209,15.139,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.021,Z,15.062,16.087,,TCP J14225968+4122545,VVS,STD,,,,
2459720.451487,15.133,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.021,Z,15.084,16.070,,TCP J14225968+4122545,VVS,STD,,,,
2459720.451777,15.124,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.022,Z,15.059,16.106,,TCP J14225968+4122545,VVS,STD,,,,
2459720.45193,15.294,0.021,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.055,Z,,14.914,,XM116HT,MCSE,STD,,,,
2459720.452066,15.138,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.022,Z,15.031,16.092,,TCP J14225968+4122545,VVS,STD,,,,
2459720.452355,15.138,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.022,Z,15.065,16.132,,TCP J14225968+4122545,VVS,STD,,,,
2459720.452679,15.150,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.022,Z,15.055,16.103,,TCP J14225968+4122545,VVS,STD,,,,
2459720.45268,15.295,0.018,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.056,Z,,14.922,,XM116HT,MCSE,STD,,,,
2459720.453281,15.173,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.023,Z,15.034,16.092,,TCP J14225968+4122545,VVS,STD,,,,
2459720.45344,15.263,0.021,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.057,Z,,14.883,,XM116HT,MCSE,STD,,,,
2459720.453848,15.130,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.023,Z,15.074,16.090,,TCP J14225968+4122545,VVS,STD,,,,
2459720.454138,15.174,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.023,Z,15.054,16.106,,TCP J14225968+4122545,VVS,STD,,,,
2459720.45420,15.288,0.020,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.059,Z,,14.910,,XM116HT,MCSE,STD,,,,
2459720.454786,15.173,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.023,Z,15.036,16.111,,TCP J14225968+4122545,VVS,STD,,,,
2459720.45496,15.252,0.022,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.060,Z,,14.944,,XM116HT,MCSE,STD,,,,
2459720.455075,15.156,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.024,Z,15.031,16.085,,TCP J14225968+4122545,VVS,STD,,,,
2459720.455642,15.140,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.024,Z,15.051,16.089,,TCP J14225968+4122545,VVS,STD,,,,
2459720.45571,15.256,0.026,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.061,Z,,14.962,,XM116HT,MCSE,STD,,,,
2459720.456256,15.121,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.024,Z,15.063,16.096,,TCP J14225968+4122545,VVS,STD,,,,
2459720.45647,15.280,0.026,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.062,Z,,14.898,,XM116HT,MCSE,STD,,,,
2459720.456545,15.167,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.025,Z,15.041,16.101,,TCP J14225968+4122545,VVS,STD,,,,
2459720.456834,15.168,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.025,Z,15.048,16.103,,TCP J14225968+4122545,VVS,STD,,,,
2459720.457135,15.196,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.025,Z,15.027,16.100,,TCP J14225968+4122545,VVS,STD,,,,
2459720.45723,15.263,0.022,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.063,Z,,14.978,,XM116HT,MCSE,STD,,,,
2459720.457413,15.224,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.025,Z,15.010,16.103,,TCP J14225968+4122545,VVS,STD,,,,
2459720.457703,15.158,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.025,Z,15.052,16.136,,TCP J14225968+4122545,VVS,STD,,,,
2459720.45799,15.321,0.031,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.065,Z,,14.976,,XM116HT,MCSE,STD,,,,
2459720.458027,15.170,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.026,Z,15.042,16.097,,TCP J14225968+4122545,VVS,STD,,,,
2459720.458316,15.234,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.026,Z,15.017,16.130,,TCP J14225968+4122545,VVS,STD,,,,
2459720.458605,15.201,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.026,Z,15.022,16.100,,TCP J14225968+4122545,VVS,STD,,,,
2459720.45875,15.219,0.025,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.066,Z,,14.914,,XM116HT,MCSE,STD,,,,
2459720.458895,15.237,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.026,Z,14.992,16.095,,TCP J14225968+4122545,VVS,STD,,,,
2459720.459184,15.174,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.026,Z,15.052,16.096,,TCP J14225968+4122545,VVS,STD,,,,
2459720.459462,15.157,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.027,Z,15.065,16.125,,TCP J14225968+4122545,VVS,STD,,,,
2459720.45950,15.302,0.029,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.067,Z,,14.931,,XM116HT,MCSE,STD,,,,
2459720.459821,15.196,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.027,Z,15.024,16.107,,TCP J14225968+4122545,VVS,STD,,,,
2459720.460110,15.217,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.027,Z,15.004,16.122,,TCP J14225968+4122545,VVS,STD,,,,
2459720.46026,15.294,0.030,,CV,TRT,,ENSEMBLE,152,X27938KV,,0,1.068,Z,,14.927,,XM116HT,MCSE,STD,,,,
2459720.460399,15.196,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.027,Z,15.009,16.102,,TCP J14225968+4122545,VVS,STD,,,,
2459720.460677,15.204,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,,STANDARD MAG: C = 13.520 K = 14.759,0,1.027,Z,14.991,16.089,,TCP J14225968+4122545,VVS,STD,,,,
